review_id,rating,entity_text,entity_label,entity_description
3167,1,first,ORDINAL,"""first"", ""second"", etc."
3167,1,3,CARDINAL,Numerals that do not fall under another type
3167,1,4,CARDINAL,Numerals that do not fall under another type
3168,1,SONY,ORG,"Companies, agencies, institutions, etc."
3168,1,iTag,ORG,"Companies, agencies, institutions, etc."
3168,1,Xenote,GPE,"Countries, cities, states"
3168,1,FREE,ORG,"Companies, agencies, institutions, etc."
3168,1,the Bay Area,LOC,"Non-GPE locations, mountain ranges, bodies of water"
3168,1,Sony,ORG,"Companies, agencies, institutions, etc."
3168,1,PlayStation 2,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
3169,1,September,DATE,Absolute or relative dates or periods
3169,1,Emarker.com,ORG,"Companies, agencies, institutions, etc."
3169,1,eMarker,ORG,"Companies, agencies, institutions, etc."
3169,1,1,CARDINAL,Numerals that do not fall under another type
3169,1,eMarks,ORG,"Companies, agencies, institutions, etc."
3170,1,eMarker,ORG,"Companies, agencies, institutions, etc."
3170,1,30th September 2001,DATE,Absolute or relative dates or periods
3171,1,many hours/,TIME,Times smaller than a day
3171,1,scan,NORP,Nationalities or religious or political groups
3172,1,New York,GPE,"Countries, cities, states"
3172,1,spanish,NORP,Nationalities or religious or political groups
3174,2,Sony EMarker,ORG,"Companies, agencies, institutions, etc."
3174,2,more than one,CARDINAL,Numerals that do not fall under another type
3174,2,One,CARDINAL,Numerals that do not fall under another type
3174,2,5,CARDINAL,Numerals that do not fall under another type
3175,1,eMarker,ORG,"Companies, agencies, institutions, etc."
3176,1,sony,ORG,"Companies, agencies, institutions, etc."
3177,2,Sony,ORG,"Companies, agencies, institutions, etc."
3177,2,three,CARDINAL,Numerals that do not fall under another type
3177,2,a few days,DATE,Absolute or relative dates or periods
3178,2,Memphis,GPE,"Countries, cities, states"
3178,2,Sony,ORG,"Companies, agencies, institutions, etc."
3178,2,19.99,MONEY,"Monetary values, including unit"
3178,2,one,CARDINAL,Numerals that do not fall under another type
3179,1,about them years ago,DATE,Absolute or relative dates or periods
3179,1,30th,ORDINAL,"""first"", ""second"", etc."
3180,1,Nightmare,ORG,"Companies, agencies, institutions, etc."
3180,1,Buck,PERSON,"People, including fictional"
3180,1,Stephen Gammell,PERSON,"People, including fictional"
3180,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3181,1,80,CARDINAL,Numerals that do not fall under another type
3181,1,90,CARDINAL,Numerals that do not fall under another type
3181,1,Half,CARDINAL,Numerals that do not fall under another type
3181,1,more than half,CARDINAL,Numerals that do not fall under another type
3181,1,20,DATE,Absolute or relative dates or periods
3182,1,the 90s,DATE,Absolute or relative dates or periods
3182,1,2000,DATE,Absolute or relative dates or periods
3182,1,Simpsons,ORG,"Companies, agencies, institutions, etc."
3182,1,Hunger Games,ORG,"Companies, agencies, institutions, etc."
3182,1,Battle Royale,ORG,"Companies, agencies, institutions, etc."
3184,1,Stephen Gammel,PERSON,"People, including fictional"
3184,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3184,1,this day,DATE,Absolute or relative dates or periods
3184,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3185,1,HarperCollins,ORG,"Companies, agencies, institutions, etc."
3186,1,Worthless Edition,ORG,"Companies, agencies, institutions, etc."
3186,1,Stephen Gammell's,PERSON,"People, including fictional"
3186,1,EVER,ORG,"Companies, agencies, institutions, etc."
3186,1,Harper Collins,PERSON,"People, including fictional"
3186,1,Stephen Gammell's,PERSON,"People, including fictional"
3186,1,At least five,CARDINAL,Numerals that do not fall under another type
3186,1,Harper Collins,PERSON,"People, including fictional"
3187,1,Alvin Schwartz,PERSON,"People, including fictional"
3187,1,second,ORDINAL,"""first"", ""second"", etc."
3187,1,Stephen Gammell's,PERSON,"People, including fictional"
3188,1,Harper Collins,PERSON,"People, including fictional"
3188,1,Stephen Gammell's,PERSON,"People, including fictional"
3188,1,The Scary Stories Treasury,ORG,"Companies, agencies, institutions, etc."
3189,1,gore,PERSON,"People, including fictional"
3190,1,today,DATE,Absolute or relative dates or periods
3190,1,R.L. Stine,ORG,"Companies, agencies, institutions, etc."
3191,1,3,CARDINAL,Numerals that do not fall under another type
3191,1,today,DATE,Absolute or relative dates or periods
3191,1,DIFFERENT,ORG,"Companies, agencies, institutions, etc."
3191,1,Helmquist,PERSON,"People, including fictional"
3191,1,Schwartz,PERSON,"People, including fictional"
3191,1,Stephen Gammell,PERSON,"People, including fictional"
3191,1,their day,DATE,Absolute or relative dates or periods
3191,1,first,ORDINAL,"""first"", ""second"", etc."
3192,2,first,ORDINAL,"""first"", ""second"", etc."
3192,2,first,ORDINAL,"""first"", ""second"", etc."
3193,2,today,DATE,Absolute or relative dates or periods
3193,2,3,CARDINAL,Numerals that do not fall under another type
3193,2,2,CARDINAL,Numerals that do not fall under another type
3194,2,years,DATE,Absolute or relative dates or periods
3194,2,this day,DATE,Absolute or relative dates or periods
3195,2,one,CARDINAL,Numerals that do not fall under another type
3195,2,about one,CARDINAL,Numerals that do not fall under another type
3196,1,4th,ORDINAL,"""first"", ""second"", etc."
3196,1,months ago,DATE,Absolute or relative dates or periods
3199,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3199,1,this day,DATE,Absolute or relative dates or periods
3199,1,Stephen Gammel,PERSON,"People, including fictional"
3200,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3200,1,Helquist,ORG,"Companies, agencies, institutions, etc."
3200,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3200,1,Helquist,ORG,"Companies, agencies, institutions, etc."
3201,1,First,ORDINAL,"""first"", ""second"", etc."
3202,1,BUY,ORG,"Companies, agencies, institutions, etc."
3202,1,ORIGINAL,ORG,"Companies, agencies, institutions, etc."
3202,1,Stephen Gammell,PERSON,"People, including fictional"
3202,1,EXTREMELY,ORG,"Companies, agencies, institutions, etc."
3202,1,SUPPOSED,GPE,"Countries, cities, states"
3204,1,This Edition: Please,WORK_OF_ART,"Titles of books, songs, etc."
3204,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3205,2,LOT,ORG,"Companies, agencies, institutions, etc."
3205,2,R.C. Welch's,PERSON,"People, including fictional"
3205,2,Scary Stories For Stormy Nights,WORK_OF_ART,"Titles of books, songs, etc."
3205,2,LOT,ORG,"Companies, agencies, institutions, etc."
3205,2,R.C. Welch's,PERSON,"People, including fictional"
3205,2,Scary Stories For Stormy Nights,WORK_OF_ART,"Titles of books, songs, etc."
3205,2,The Hook,WORK_OF_ART,"Titles of books, songs, etc."
3207,1,Jake,PERSON,"People, including fictional"
3207,1,One,CARDINAL,Numerals that do not fall under another type
3207,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3207,1,about 10,CARDINAL,Numerals that do not fall under another type
3208,1,years later,DATE,Absolute or relative dates or periods
3208,1,first,ORDINAL,"""first"", ""second"", etc."
3209,1,creepy,NORP,Nationalities or religious or political groups
3210,1,night,TIME,Times smaller than a day
3210,1,Stephen Gammell,PERSON,"People, including fictional"
3210,1,noon,TIME,Times smaller than a day
3210,1,Harper Collins,PERSON,"People, including fictional"
3211,1,Stephen Gammell,PERSON,"People, including fictional"
3211,1,Scary Stories,WORK_OF_ART,"Titles of books, songs, etc."
3211,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3212,1,Brett Helquist,ORG,"Companies, agencies, institutions, etc."
3212,1,A Series of Unfortunate Events,WORK_OF_ART,"Titles of books, songs, etc."
3212,1,Stephen Gammell's,PERSON,"People, including fictional"
3212,1,Alvin Shwartz,PERSON,"People, including fictional"
3213,1,Stephen Gammell's,PERSON,"People, including fictional"
3213,1,Brett Helquist,ORG,"Companies, agencies, institutions, etc."
3214,1,Gammell,PERSON,"People, including fictional"
3215,1,Harry Potter,PERSON,"People, including fictional"
3216,1,FAVOR,ORG,"Companies, agencies, institutions, etc."
3216,1,Stephen Gammell's,PERSON,"People, including fictional"
3216,1,Alvin Schwartz's,PERSON,"People, including fictional"
3216,1,Stephen Gammell's,PERSON,"People, including fictional"
3216,1,Schwartz,PERSON,"People, including fictional"
3216,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3216,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3216,1,Helquist,ORG,"Companies, agencies, institutions, etc."
3216,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3217,2,13 years,DATE,Absolute or relative dates or periods
3217,2,night,TIME,Times smaller than a day
3217,2,Schwartz,PERSON,"People, including fictional"
3217,2,two,CARDINAL,Numerals that do not fall under another type
3217,2,night,TIME,Times smaller than a day
3217,2,night,TIME,Times smaller than a day
3218,2,Creepy,NORP,Nationalities or religious or political groups
3218,2,a few years later,DATE,Absolute or relative dates or periods
3218,2,creepy,NORP,Nationalities or religious or political groups
3218,2,twenties,DATE,Absolute or relative dates or periods
3218,2,creepy,NORP,Nationalities or religious or political groups
3218,2,The Scary Stories,ORG,"Companies, agencies, institutions, etc."
3219,1,first,ORDINAL,"""first"", ""second"", etc."
3219,1,Helquist,PERSON,"People, including fictional"
3219,1,The Velveteen Rabbit,WORK_OF_ART,"Titles of books, songs, etc."
3219,1,Peter Rabbit,PERSON,"People, including fictional"
3220,1,first,ORDINAL,"""first"", ""second"", etc."
3220,1,First Grade,ORG,"Companies, agencies, institutions, etc."
3220,1,the age of 7,DATE,Absolute or relative dates or periods
3220,1,26,CARDINAL,Numerals that do not fall under another type
3220,1,the next day,DATE,Absolute or relative dates or periods
3220,1,One,CARDINAL,Numerals that do not fall under another type
3220,1,five,CARDINAL,Numerals that do not fall under another type
3220,1,the thirty year anniversary,DATE,Absolute or relative dates or periods
3220,1,Thirtieth Birthday,PERSON,"People, including fictional"
3220,1,Schwartz,PERSON,"People, including fictional"
3220,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3221,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3221,1,Stephen Gammell's,PERSON,"People, including fictional"
3221,1,late at night,TIME,Times smaller than a day
3221,1,today,DATE,Absolute or relative dates or periods
3221,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3221,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3221,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3221,1,over 3 decades,DATE,Absolute or relative dates or periods
3221,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3222,1,Scary Stories,ORG,"Companies, agencies, institutions, etc."
3223,1,Gammell Made,PERSON,"People, including fictional"
3223,1,this Series Great,EVENT,"Named hurricanes, battles, wars, sports events, etc."
3223,1,Alvin Schwartz,PERSON,"People, including fictional"
3223,1,Stephen Gammell's,PERSON,"People, including fictional"
3223,1,first,ORDINAL,"""first"", ""second"", etc."
3223,1,Gammell,ORG,"Companies, agencies, institutions, etc."
3223,1,two,CARDINAL,Numerals that do not fall under another type
3224,1,THIS EDITION,WORK_OF_ART,"Titles of books, songs, etc."
3224,1,Barnes and Noble,ORG,"Companies, agencies, institutions, etc."
3224,1,Christmas,DATE,Absolute or relative dates or periods
3225,2,12,CARDINAL,Numerals that do not fall under another type
3225,2,Halloween,DATE,Absolute or relative dates or periods
3225,2,the month of October,DATE,Absolute or relative dates or periods
3225,2,26,DATE,Absolute or relative dates or periods
3225,2,this very day,DATE,Absolute or relative dates or periods
3226,2,first,ORDINAL,"""first"", ""second"", etc."
3226,2,12 years old,DATE,Absolute or relative dates or periods
3226,2,1982,DATE,Absolute or relative dates or periods
3226,2,first,ORDINAL,"""first"", ""second"", etc."
3226,2,3,CARDINAL,Numerals that do not fall under another type
3226,2,4th,ORDINAL,"""first"", ""second"", etc."
3226,2,Alvin,PERSON,"People, including fictional"
3226,2,Stephen,GPE,"Countries, cities, states"
3226,2,12,DATE,Absolute or relative dates or periods
3227,1,ORIGINAL,ORG,"Companies, agencies, institutions, etc."
3228,1,thirteen and a half years old,DATE,Absolute or relative dates or periods
3228,1,gore,PERSON,"People, including fictional"
3228,1,fourth,ORDINAL,"""first"", ""second"", etc."
3228,1,Steven Kind,PERSON,"People, including fictional"
3230,2,SCI-FI / Adventure,ORG,"Companies, agencies, institutions, etc."
3230,2,"Adventure, Exploration, Mythology",ORG,"Companies, agencies, institutions, etc."
3230,2,Romance,PERSON,"People, including fictional"
3230,2,Scientific Theory,ORG,"Companies, agencies, institutions, etc."
3230,2,90%,PERCENT,"Percentage, including ""%"""
3231,2,Edgar Rice Burroughs,PERSON,"People, including fictional"
3231,2,H. Rider Haggard,PERSON,"People, including fictional"
3231,2,Merritt,PERSON,"People, including fictional"
3231,2,one,CARDINAL,Numerals that do not fall under another type
3231,2,50s,DATE,Absolute or relative dates or periods
3231,2,Mirage,ORG,"Companies, agencies, institutions, etc."
3231,2,Leif Langdon,PERSON,"People, including fictional"
3231,2,Merritt,PERSON,"People, including fictional"
3231,2,Lovecraft,ORG,"Companies, agencies, institutions, etc."
3231,2,Khalk'ru,ORG,"Companies, agencies, institutions, etc."
3232,1,Average Lost Civilization Fantasy,ORG,"Companies, agencies, institutions, etc."
3232,1,Mirage,ORG,"Companies, agencies, institutions, etc."
3232,1,1932,DATE,Absolute or relative dates or periods
3232,1,Abraham Grace Merritt - 222,PERSON,"People, including fictional"
3232,1,5.5/10The,CARDINAL,Numerals that do not fall under another type
3232,1,about two,CARDINAL,Numerals that do not fall under another type
3232,1,half,CARDINAL,Numerals that do not fall under another type
3232,1,April 15Sci_Fi_Researcher@yahoo.com,DATE,Absolute or relative dates or periods
3233,2,Amazon,ORG,"Companies, agencies, institutions, etc."
3233,2,Estonian,NORP,Nationalities or religious or political groups
3233,2,Amazon,ORG,"Companies, agencies, institutions, etc."
3233,2,32,CARDINAL,Numerals that do not fall under another type
3233,2,Eight,CARDINAL,Numerals that do not fall under another type
3233,2,first,ORDINAL,"""first"", ""second"", etc."
3233,2,nine,CARDINAL,Numerals that do not fall under another type
3233,2,Indiana University,ORG,"Companies, agencies, institutions, etc."
3233,2,Audio Forum,ORG,"Companies, agencies, institutions, etc."
3233,2,Song,LOC,"Non-GPE locations, mountain ranges, bodies of water"
3233,2,Dance Celebration,ORG,"Companies, agencies, institutions, etc."
3233,2,July 2009,DATE,Absolute or relative dates or periods
